Number,Player,Position,Height,Weight,Birth Date,Country,Years Experience,College,Player URL,Game Score,Game Season,Points,Assists,Rebounds,Steals,Blocks,Turnovers,Personal Fouls,Minutes Played,Field Goals Made,Field Goals Attempted,Field Goals Percentage,Three Points Made,Three Points Attempted,Three Points Percentage,Free Throws Made,Free Throws Attempted,Free Throws Percentage,Offensive Rebounds,Defensive Rebounds,Plus Minus,Opponent,Location,Game Date,Age,Team,Game Result,Starter,Season,Draft Round,Draft Pick in Round,Draft Overall Pick
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,6.6,25,5,3,4,1,0,0,1,19:28,2,5,.400,1,3,.333,0,0,,1,3,+11,MEM,H,2023-12-18,24-169,OKC,W (+19),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,7.9,26,11,0,2,0,1,0,2,25:14,4,8,.500,3,7,.429,0,0,,1,1,-11,LAC,H,2023-12-21,24-172,OKC,W (+19),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,2.1,27,7,1,5,0,2,2,1,20:19,3,11,.273,1,6,.167,0,0,,1,4,-20,LAL,H,2023-12-23,24-174,OKC,L (-9),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,7.6,28,8,2,2,0,0,0,3,16:16,3,4,.750,2,3,.667,0,0,,1,1,+10,MIN,H,2023-12-26,24-177,OKC,W (+23),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,5.2,29,8,0,2,0,0,0,1,15:51,3,6,.500,2,4,.500,0,0,,0,2,+3,NYK,H,2023-12-27,24-178,OKC,W (+9),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,2.6,30,5,1,1,0,0,0,0,13:15,2,6,.333,1,5,.200,0,0,,0,1,+11,DEN,A,2023-12-29,24-180,OKC,W (+26),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,3.9,31,7,0,1,0,0,2,1,15:54,2,2,1.000,2,2,1.000,1,2,.500,0,1,+7,BRK,H,2023-12-31,24-182,OKC,W (+16),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,7.6,32,10,0,3,0,0,1,1,12:32,4,5,.800,2,3,.667,0,0,,0,3,-4,BOS,H,2024-01-02,24-184,OKC,W (+4),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,4.6,33,9,1,1,1,0,2,2,17:43,4,8,.500,1,5,.200,0,0,,1,0,-3,ATL,A,2024-01-03,24-185,OKC,L (-3),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,0.2,34,3,1,1,0,1,1,1,19:52,1,5,.200,1,3,.333,0,0,,0,1,+3,BRK,A,2024-01-05,24-187,OKC,L (-9),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,14.1,35,16,3,4,0,0,1,0,21:22,6,10,.600,4,7,.571,0,0,,1,3,-5,WAS,A,2024-01-08,24-190,OKC,W (+8),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,7.3,36,11,0,2,0,0,1,1,22:01,4,7,.571,3,6,.500,0,0,,1,1,-4,MIA,A,2024-01-10,24-192,OKC,W (+8),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,2.0,37,0,1,1,1,0,0,0,6:57,0,0,,0,0,,0,0,,0,1,+10,POR,H,2024-01-11,24-193,OKC,W (+62),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,4.9,38,9,1,2,0,0,1,1,16:19,4,8,.500,1,4,.250,0,0,,0,2,+1,ORL,H,2024-01-13,24-195,OKC,W (+12),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,2.0,39,4,1,7,2,0,1,1,20:02,2,10,.200,0,6,.000,0,0,,2,5,+4,LAL,A,2024-01-15,24-197,OKC,L (-7),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,18.4,40,15,3,6,2,0,0,2,23:25,5,7,.714,5,6,.833,0,0,,3,3,-12,LAC,A,2024-01-16,24-198,OKC,L (-11),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,5.3,41,6,1,2,0,0,0,1,11:45,2,4,.500,2,4,.500,0,0,,1,1,-9,UTA,A,2024-01-18,24-200,OKC,W (+5),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,7.7,42,5,5,5,1,0,0,4,22:10,1,3,.333,1,2,.500,2,2,1.000,0,5,+12,MIN,A,2024-01-20,24-202,OKC,W (+5),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,8.0,43,9,2,1,0,0,0,2,19:52,4,5,.800,1,2,.500,0,0,,0,1,+3,POR,H,2024-01-23,24-205,OKC,W (+2),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,8.1,44,9,0,1,0,1,0,0,12:49,3,5,.600,3,5,.600,0,0,,1,0,+17,SAS,A,2024-01-24,24-206,OKC,W (+26),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,0.6,45,2,0,1,1,0,1,0,12:31,0,3,.000,0,2,.000,2,2,1.000,1,0,+7,NOP,A,2024-01-26,24-208,OKC,W (+24),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,0.9,46,4,0,1,0,0,1,1,11:19,2,4,.500,0,2,.000,0,0,,0,1,-5,DET,A,2024-01-28,24-210,OKC,L (-16),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,5.0,47,5,0,4,0,0,1,1,16:16,2,2,1.000,1,1,1.000,0,0,,2,2,+16,MIN,H,2024-01-29,24-211,OKC,L (-6),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,3.6,48,6,1,1,0,0,0,0,16:18,2,6,.333,2,4,.500,0,0,,0,1,-12,DAL,A,2024-02-10,24-223,OKC,L (-35),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,5.6,49,3,2,3,1,0,0,2,16:21,1,1,1.000,1,1,1.000,0,0,,1,2,-11,SAC,H,2024-02-11,24-224,OKC,W (+14),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,5.6,50,10,1,1,0,0,2,2,13:26,4,6,.667,1,3,.333,1,1,1.000,0,1,+10,ORL,A,2024-02-13,24-226,OKC,W (+14),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,6.6,51,9,1,2,0,0,1,2,19:01,4,5,.800,1,2,.500,0,0,,0,2,+9,LAC,H,2024-02-22,24-235,OKC,W (+22),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,10.4,52,8,5,2,1,1,0,1,20:06,3,6,.500,2,5,.400,0,0,,0,2,+34,WAS,H,2024-02-23,24-236,OKC,W (+41),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,4.0,53,5,0,3,3,0,1,3,16:55,2,5,.400,1,3,.333,0,0,,0,3,+11,HOU,A,2024-02-25,24-238,OKC,W (+13),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,0.7,54,2,1,2,0,0,2,0,16:03,1,2,.500,0,0,,0,0,,1,1,+14,HOU,H,2024-02-27,24-240,OKC,W (+17),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,11.1,55,15,0,1,0,0,1,0,22:55,5,8,.625,4,7,.571,1,1,1.000,1,0,-1,SAS,A,2024-02-29,24-242,OKC,L (-14),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,3.9,56,8,0,1,0,1,0,0,14:31,3,9,.333,2,8,.250,0,0,,0,1,+6,PHO,A,2024-03-03,24-245,OKC,W (+8),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,-1.5,57,0,0,2,0,1,0,0,13:41,0,4,.000,0,3,.000,0,0,,0,2,-16,LAL,A,2024-03-04,24-246,OKC,L (-12),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,1.9,58,0,2,1,1,1,0,2,16:00,0,1,.000,0,1,.000,0,0,,0,1,-8,POR,A,2024-03-06,24-248,OKC,W (+8),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,6.3,59,10,1,4,0,0,1,0,19:25,4,10,.400,2,6,.333,0,0,,2,2,+14,MIA,H,2024-03-08,24-250,OKC,W (+7),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,3.5,60,7,0,1,0,0,0,2,15:42,3,6,.500,1,4,.250,0,0,,0,1,+10,MEM,H,2024-03-10,24-252,OKC,W (+31),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,2.4,61,6,1,3,1,0,1,1,18:45,2,8,.250,2,5,.400,0,0,,0,3,-18,IND,H,2024-03-12,24-254,OKC,L (-10),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,6.7,62,8,2,2,1,0,1,0,18:32,3,7,.429,2,5,.400,0,0,,1,1,+7,DAL,H,2024-03-14,24-256,OKC,W (+7),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,7.2,63,10,1,2,0,1,0,2,19:55,4,8,.500,2,5,.400,0,0,,0,2,+1,MEM,A,2024-03-16,24-258,OKC,W (+6),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,-2.9,64,0,0,1,0,0,0,1,14:09,0,4,.000,0,3,.000,0,0,,0,1,-9,UTA,H,2024-03-20,24-262,OKC,W (+12),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,5.8,65,8,2,1,0,0,0,3,17:18,2,5,.400,1,4,.250,3,3,1.000,0,1,+11,TOR,A,2024-03-22,24-264,OKC,W (+20),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,4.0,66,6,0,1,0,0,0,0,8:08,2,5,.400,2,4,.500,0,0,,1,0,-13,MIL,A,2024-03-24,24-266,OKC,L (-25),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,6.9,67,6,2,3,1,0,0,1,16:13,2,4,.500,2,4,.500,0,0,,0,3,+3,NOP,A,2024-03-26,24-268,OKC,W (+7),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,16.1,68,17,6,3,0,0,1,1,33:28,6,10,.600,4,6,.667,1,1,1.000,0,3,+11,HOU,H,2024-03-27,24-269,OKC,L (-6),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,8.1,69,14,1,3,0,0,1,2,21:52,5,11,.455,4,7,.571,0,0,,0,3,+10,PHO,H,2024-03-29,24-271,OKC,W (+25),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,4.3,70,6,0,2,0,0,1,0,15:37,2,3,.667,2,3,.667,0,0,,0,2,+4,NYK,A,2024-03-31,24-273,OKC,W (+1),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,13.7,71,14,7,4,2,1,2,0,27:53,4,13,.308,4,11,.364,2,2,1.000,1,3,-3,PHI,A,2024-04-02,24-275,OKC,L (-4),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,13.3,72,13,0,3,1,1,0,0,20:25,4,5,.800,2,3,.667,3,4,.750,0,3,-4,BOS,A,2024-04-03,24-276,OKC,L (-35),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,10.7,73,10,3,4,1,0,0,0,31:52,3,8,.375,2,5,.400,2,2,1.000,2,2,+3,IND,A,2024-04-05,24-278,OKC,L (-14),1,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,10.8,74,10,3,1,1,0,0,0,21:01,4,6,.667,2,4,.500,0,0,,0,1,-6,CHO,A,2024-04-07,24-280,OKC,W (+3),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,8.4,75,10,1,4,2,0,1,3,19:58,4,7,.571,2,5,.400,0,0,,0,4,+7,SAC,H,2024-04-09,24-282,OKC,W (+7),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,5.9,76,8,0,3,0,2,1,2,12:25,3,6,.500,2,4,.500,0,0,,1,2,+9,SAS,H,2024-04-10,24-283,OKC,W (+38),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,-0.1,77,0,3,2,0,0,1,2,14:02,0,2,.000,0,2,.000,0,0,,1,1,+2,MIL,H,2024-04-12,24-285,OKC,W (+18),0,2023-24,2,19,49
11,Isaiah Joe,SG,6-4,165,"July 2, 1999",us,3,Arkansas,https://www.basketball-reference.com/players/j/joeis01/gamelog/2024,2.0,78,2,1,2,1,0,1,0,10:11,1,3,.333,0,2,.000,0,0,,1,1,+27,DAL,H,2024-04-14,24-287,OKC,W (+49),0,2023-24,2,19,49
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,-0.2,1,2,0,3,0,0,1,2,10:48,1,3,.333,0,1,.000,0,0,,1,2,-4,CHI,A,2023-10-25,24-296,OKC,W (+20),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,0.4,2,0,1,0,0,1,1,0,11:28,0,0,,0,0,,0,0,,0,0,+2,CLE,A,2023-10-27,24-298,OKC,W (+3),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,3.3,3,5,0,0,0,0,0,0,10:08,2,3,.667,0,1,.000,1,2,.500,0,0,-8,DEN,H,2023-10-29,24-300,OKC,L (-33),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,6.7,4,10,2,4,0,0,2,5,13:50,4,5,.800,0,1,.000,2,2,1.000,0,4,+14,NOP,H,2023-11-01,24-303,OKC,L (-4),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,5.2,5,7,0,2,1,0,0,1,16:45,3,6,.500,1,3,.333,0,0,,0,2,-3,GSW,H,2023-11-03,24-305,OKC,L (-2),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,5.1,6,5,0,1,0,0,0,0,7:02,2,2,1.000,1,1,1.000,0,0,,1,0,+3,ATL,H,2023-11-06,24-308,OKC,W (+9),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,-2.1,7,0,0,0,0,0,0,0,8:46,0,3,.000,0,2,.000,0,0,,0,0,+4,CLE,H,2023-11-08,24-310,OKC,W (+8),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,1.5,8,2,1,2,1,0,0,1,12:29,1,4,.250,0,0,,0,0,,0,2,+9,PHO,A,2023-11-12,24-314,OKC,W (+12),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,4.4,9,3,1,0,1,0,0,0,5:12,1,1,1.000,1,1,1.000,0,0,,0,0,-2,SAS,H,2023-11-14,24-316,OKC,W (+36),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,4.6,10,5,1,2,0,0,0,0,11:05,2,3,.667,0,1,.000,1,2,.500,0,2,+3,GSW,A,2023-11-16,24-318,OKC,W (+19),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,-0.7,11,0,1,2,0,0,2,0,6:22,0,0,,0,0,,0,0,,0,2,+2,GSW,A,2023-11-18,24-320,OKC,W (+7),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,13.3,12,13,1,5,3,0,2,1,16:08,4,7,.571,2,3,.667,3,3,1.000,2,3,+11,POR,A,2023-11-19,24-321,OKC,W (+43),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,5.9,13,6,1,4,0,0,1,1,10:45,2,2,1.000,0,0,,2,2,1.000,0,4,+2,CHI,H,2023-11-22,24-324,OKC,W (+14),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,6.2,14,7,1,3,0,0,0,1,20:11,2,4,.500,1,3,.333,2,4,.500,2,1,0,PHI,H,2023-11-25,24-327,OKC,L (-4),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,7.6,15,8,1,3,0,0,0,2,16:29,3,4,.750,2,2,1.000,0,0,,1,2,-7,MIN,A,2023-11-28,24-330,OKC,L (-3),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,7.9,16,6,2,5,0,0,0,2,12:32,2,2,1.000,1,1,1.000,1,2,.500,2,3,+5,LAL,H,2023-11-30,24-332,OKC,W (+23),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,-0.7,17,0,0,0,0,0,0,0,9:52,0,1,.000,0,0,,0,0,,0,0,0,DAL,A,2023-12-02,24-334,OKC,W (+6),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,9.5,18,11,0,1,1,0,0,3,15:27,4,4,1.000,0,0,,3,4,.750,0,1,-5,HOU,A,2023-12-06,24-338,OKC,L (-9),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,9.3,19,9,1,3,2,0,1,2,22:01,4,5,.800,1,2,.500,0,0,,1,2,-15,GSW,H,2023-12-08,24-340,OKC,W (+2),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,1.3,20,3,0,1,0,0,0,0,3:33,1,4,.250,1,1,1.000,0,0,,1,0,+2,UTA,H,2023-12-11,24-343,OKC,W (+14),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,4.1,21,6,0,1,0,0,1,0,6:59,3,4,.750,0,0,,0,0,,1,0,-5,SAC,A,2023-12-14,24-346,OKC,L (-5),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,6.7,22,6,1,2,0,0,0,1,12:15,2,2,1.000,0,0,,2,2,1.000,1,1,-4,DEN,A,2023-12-16,24-348,OKC,W (+1),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,1.3,23,2,1,2,1,0,1,0,11:44,1,4,.250,0,0,,0,0,,1,1,-8,MEM,H,2023-12-18,24-350,OKC,W (+19),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,6.2,24,8,1,7,1,0,1,3,25:21,3,6,.500,1,2,.500,1,2,.500,0,7,+22,LAC,H,2023-12-21,24-353,OKC,W (+19),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,-0.3,25,0,1,1,0,0,1,0,6:08,0,1,.000,0,0,,0,0,,1,0,-6,LAL,H,2023-12-23,24-355,OKC,L (-9),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,4.2,26,3,1,5,0,0,0,1,13:54,1,2,.500,1,2,.500,0,0,,1,4,+6,MIN,H,2023-12-26,24-358,OKC,W (+23),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,3.5,27,5,2,0,0,1,0,4,11:50,2,4,.500,1,3,.333,0,0,,0,0,+7,NYK,H,2023-12-27,24-359,OKC,W (+9),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,5.2,28,7,0,5,0,0,1,2,11:58,3,5,.600,1,1,1.000,0,0,,2,3,+14,DEN,A,2023-12-29,24-361,OKC,W (+26),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,-0.1,29,0,0,5,0,0,2,0,10:33,0,0,,0,0,,0,0,,1,4,+3,BRK,H,2023-12-31,24-363,OKC,W (+16),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,3.9,30,4,1,1,1,0,0,1,12:49,1,3,.333,0,1,.000,2,2,1.000,0,1,+4,BOS,H,2024-01-02,25-000,OKC,W (+4),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,14.5,31,13,2,3,1,1,0,1,21:14,6,7,.857,1,1,1.000,0,0,,1,2,-7,ATL,A,2024-01-03,25-001,OKC,L (-3),0,2023-24,2,25,55
21,Aaron Wiggins,SG,6-6,200,"January 2, 1999",us,2,Maryland,https://www.basketball-reference.com/players/w/wiggiaa01/gamelog/2024,1.6,32,2,2,0,0,0,0,2,7:55,1,2,.500,0,1,.000,0,0,,0,0,-3,BRK,A,2024-01-05,25-003,OKC,L (-9),0,2023-24,2,25,55
