Number,Player,Position,Height,Weight,Birth Date,Country,Years Experience,College,Player URL,Game Score,Game Season,Points,Assists,Rebounds,Steals,Blocks,Turnovers,Personal Fouls,Minutes Played,Field Goals Made,Field Goals Attempted,Field Goals Percentage,Three Points Made,Three Points Attempted,Three Points Percentage,Free Throws Made,Free Throws Attempted,Free Throws Percentage,Offensive Rebounds,Defensive Rebounds,Plus Minus,Opponent,Location,Game Date,Age,Team,Game Result,Starter,Season,Draft Round,Draft Pick in Round,Draft Overall Pick
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,4.5,50,5,2,7,0,2,1,2,33:21,2,8,.250,1,5,.200,0,0,,3,4,+23,CHO,H,2023-03-05,29-305,BRK,W (+16),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,0.9,51,2,3,2,2,0,2,2,26:28,1,6,.167,0,5,.000,0,0,,2,0,+5,HOU,A,2023-03-07,29-307,BRK,W (+22),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,-0.8,52,0,0,3,0,0,0,0,11:05,0,3,.000,0,2,.000,0,0,,1,2,-14,MIL,A,2023-03-09,29-309,BRK,L (-5),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,11.7,53,11,2,5,3,1,0,4,37:25,3,9,.333,2,5,.400,3,4,.750,3,2,-3,MIN,A,2023-03-10,29-310,BRK,W (+1),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,13.2,54,15,1,0,4,1,2,4,38:19,5,8,.625,5,7,.714,0,0,,0,0,-15,DEN,A,2023-03-12,29-312,BRK,W (+2),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,3.5,55,5,2,7,0,0,1,3,34:19,2,8,.250,1,6,.167,0,0,,5,2,-17,OKC,A,2023-03-14,29-314,BRK,L (-14),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,3.7,56,5,3,2,0,0,0,4,23:36,1,4,.250,1,4,.250,2,2,1.000,0,2,-6,SAC,H,2023-03-16,29-316,BRK,L (-5),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,-0.2,57,2,2,3,0,0,1,2,26:51,1,5,.200,0,2,.000,0,0,,1,2,-20,DEN,H,2023-03-19,29-319,BRK,L (-6),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,1.2,58,5,0,2,1,0,2,2,17:41,2,6,.333,1,3,.333,0,0,,2,0,-14,CLE,H,2023-03-21,29-321,BRK,L (-6),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,1.6,59,4,1,5,0,2,3,0,21:32,0,6,.000,0,4,.000,4,4,1.000,3,2,+3,CLE,H,2023-03-23,29-323,BRK,L (-2),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,8.5,60,12,1,6,0,0,0,3,24:46,5,12,.417,2,5,.400,0,0,,4,2,+21,MIA,A,2023-03-25,29-325,BRK,W (+29),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,0.8,61,2,1,7,1,1,2,2,26:04,1,7,.143,0,4,.000,0,0,,4,3,-13,ORL,A,2023-03-26,29-326,BRK,L (-13),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,5.1,62,6,2,5,1,2,1,2,27:22,2,8,.250,2,7,.286,0,0,,1,4,+3,HOU,H,2023-03-29,29-329,BRK,W (+9),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,21.1,63,19,2,8,1,1,0,0,24:34,7,10,.700,4,6,.667,1,1,1.000,2,6,+32,ATL,H,2023-03-31,29-331,BRK,W (+17),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,5.4,64,8,1,1,0,2,0,4,29:32,3,6,.500,1,2,.500,1,2,.500,0,1,0,UTA,H,2023-04-02,29-333,BRK,W (+1),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,11.9,65,14,3,10,0,0,1,5,34:00,5,10,.500,4,6,.667,0,0,,2,8,+2,MIN,H,2023-04-04,29-335,BRK,L (-5),1,2022-23,N/A,N/A,N/A
28,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us,6,Florida,https://www.basketball-reference.com/players/f/finnedo01/gamelog/2023,3.6,66,5,0,2,1,1,1,1,22:22,2,5,.400,1,3,.333,0,0,,1,1,+4,ORL,H,2023-04-07,29-338,BRK,W (+17),1,2022-23,N/A,N/A,N/A
0,RaiQuan Gray,PF,6-8,260,"July 7, 1999",us,R,Florida State,https://www.basketball-reference.com/players/g/grayra01/gamelog/2023,13.5,1,16,7,9,0,1,4,5,35:05,6,12,.500,2,5,.400,2,2,1.000,3,6,-14,PHI,H,2023-04-09,23-276,BRK,L (-29),0,2022-23,2,29,59
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,3.3,1,3,2,2,0,0,0,1,17:51,1,3,.333,1,2,.500,0,0,,1,1,-10,TOR,H,2022-10-21,31-045,BRK,W (+4),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,5.7,2,8,2,5,0,1,0,4,22:32,3,9,.333,2,7,.286,0,0,,2,3,+12,MEM,A,2022-10-24,31-048,BRK,L (-10),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,2.1,3,3,2,4,0,0,0,2,20:36,1,5,.200,1,3,.333,0,0,,1,3,-12,MIL,A,2022-10-26,31-050,BRK,L (-11),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,8.2,4,11,1,3,0,1,1,2,24:04,4,7,.571,2,5,.400,1,1,1.000,0,3,-1,IND,H,2022-10-29,31-053,BRK,L (-9),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,6.9,5,7,2,0,3,1,1,3,29:04,3,6,.500,1,2,.500,0,0,,0,0,+13,IND,H,2022-10-31,31-055,BRK,W (+7),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,3.4,6,8,2,2,0,0,1,1,21:13,3,8,.375,2,7,.286,0,2,.000,0,2,-4,CHI,H,2022-11-01,31-056,BRK,L (-9),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,8.4,7,8,3,4,1,0,0,4,24:27,3,5,.600,2,4,.500,0,0,,0,4,+17,WAS,A,2022-11-04,31-059,BRK,W (+42),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,3.1,8,5,2,7,0,0,0,2,30:40,2,10,.200,1,8,.125,0,0,,4,3,+9,CHO,A,2022-11-05,31-060,BRK,W (+4),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,14.7,9,14,4,5,1,0,0,2,33:08,6,10,.600,2,5,.400,0,0,,2,3,+13,DAL,A,2022-11-07,31-062,BRK,L (-2),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,5.0,10,10,1,4,1,0,1,2,31:56,4,11,.364,2,6,.333,0,0,,0,4,+27,NYK,H,2022-11-09,31-064,BRK,W (+27),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,5.5,11,7,3,2,1,0,1,1,31:38,2,6,.333,2,5,.400,1,2,.500,0,2,+7,LAC,A,2022-11-12,31-067,BRK,W (+15),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,6.0,12,10,0,5,0,0,1,3,31:01,4,7,.571,2,4,.500,0,0,,0,5,-26,LAL,A,2022-11-13,31-068,BRK,L (-13),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,-0.5,13,4,1,1,0,0,1,0,20:12,1,7,.143,1,5,.200,1,1,1.000,0,1,-37,SAC,A,2022-11-15,31-070,BRK,L (-32),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,8.4,14,15,4,3,0,1,3,4,33:25,5,12,.417,4,8,.500,1,1,1.000,0,3,+10,POR,A,2022-11-17,31-072,BRK,W (+2),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,11.7,15,13,3,2,1,1,0,5,28:16,4,7,.571,4,6,.667,1,2,.500,0,2,+14,MEM,H,2022-11-20,31-075,BRK,W (+12),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,-3.0,16,3,0,2,0,0,1,1,23:02,1,8,.125,1,7,.143,0,0,,0,2,-16,PHI,A,2022-11-22,31-077,BRK,L (-9),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,-0.6,17,3,1,2,0,0,0,1,14:06,1,7,.143,1,6,.167,0,0,,0,2,-7,TOR,A,2022-11-23,31-078,BRK,W (+14),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,-2.3,18,0,1,1,0,0,0,3,12:02,0,3,.000,0,3,.000,0,0,,0,1,-8,IND,A,2022-11-25,31-080,BRK,L (-11),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,-1.0,19,4,0,0,0,0,0,3,16:13,1,6,.167,1,6,.167,1,1,1.000,0,0,+4,POR,H,2022-11-27,31-082,BRK,W (+14),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,13.2,20,17,0,4,0,1,0,0,35:56,5,11,.455,2,8,.250,5,5,1.000,0,4,+7,ORL,H,2022-11-28,31-083,BRK,W (+7),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,12.0,21,14,1,5,3,0,1,3,37:05,5,10,.500,4,6,.667,0,0,,0,5,+12,WAS,H,2022-11-30,31-085,BRK,W (+6),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,14.7,22,17,4,5,0,0,1,6,25:24,6,8,.750,5,7,.714,0,0,,0,5,+17,TOR,H,2022-12-02,31-087,BRK,W (+9),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,9.2,23,13,0,6,2,0,1,5,36:20,5,10,.500,3,5,.600,0,0,,1,5,-7,BOS,H,2022-12-04,31-089,BRK,L (-11),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,5.5,24,8,1,2,1,0,1,3,31:00,3,6,.500,2,4,.500,0,0,,1,1,-4,CHO,H,2022-12-07,31-092,BRK,W (+6),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,10.1,25,10,3,2,2,1,0,4,30:28,4,7,.571,1,2,.500,1,2,.500,0,2,-3,ATL,H,2022-12-09,31-094,BRK,W (+4),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,7.6,26,11,0,0,1,1,0,2,22:35,5,9,.556,1,3,.333,0,0,,0,0,-2,WAS,A,2022-12-12,31-097,BRK,W (+12),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,6.0,27,7,3,2,0,0,1,1,23:06,3,5,.600,1,3,.333,0,0,,0,2,-4,TOR,A,2022-12-16,31-101,BRK,W (+3),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,0.1,28,3,0,0,0,1,0,3,18:29,1,4,.250,1,3,.333,0,0,,0,0,+8,DET,A,2022-12-18,31-103,BRK,W (+3),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,11.1,29,11,3,1,1,0,1,1,18:51,4,5,.800,3,4,.750,0,0,,0,1,+24,GSW,H,2022-12-21,31-106,BRK,W (+30),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,6.8,30,8,0,2,1,0,0,2,15:43,3,4,.750,1,2,.500,1,2,.500,0,2,+10,SAS,H,2023-01-02,31-118,BRK,W (+36),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,-1.3,31,2,0,2,0,0,0,2,18:35,1,5,.200,0,2,.000,0,0,,0,2,-7,CHI,A,2023-01-04,31-120,BRK,L (-9),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,0.7,32,1,1,4,0,1,1,3,14:15,0,1,.000,0,1,.000,1,2,.500,1,3,-10,NOP,A,2023-01-06,31-122,BRK,W (+6),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,2.4,33,4,0,2,0,0,0,4,13:27,2,2,1.000,0,0,,0,0,,0,2,+6,MIA,A,2023-01-08,31-124,BRK,W (+1),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,15.1,34,18,1,5,2,0,1,5,28:30,7,11,.636,4,7,.571,0,0,,2,3,-7,BOS,H,2023-01-12,31-128,BRK,L (-11),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,0.9,35,8,1,5,0,0,3,3,27:23,3,9,.333,2,8,.250,0,0,,0,5,-22,OKC,H,2023-01-15,31-131,BRK,L (-10),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,-1.5,36,0,0,0,2,0,1,1,17:27,0,3,.000,0,3,.000,0,0,,0,0,-14,SAS,A,2023-01-17,31-133,BRK,L (-8),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,13.7,37,16,4,3,0,0,3,3,31:35,6,6,1.000,4,4,1.000,0,0,,0,3,+7,PHO,A,2023-01-19,31-135,BRK,L (-5),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,7.9,38,9,3,2,0,0,0,2,21:27,3,6,.500,3,6,.500,0,0,,0,2,+19,UTA,A,2023-01-20,31-136,BRK,W (+11),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,14.3,39,14,3,4,1,0,0,1,31:12,5,8,.625,4,7,.571,0,0,,0,4,+9,GSW,A,2023-01-22,31-138,BRK,W (+4),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,3.6,40,8,0,2,0,0,1,6,20:22,3,4,.750,2,3,.667,0,0,,0,2,-7,PHI,A,2023-01-25,31-141,BRK,L (-4),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,2.5,41,7,1,2,0,1,1,2,22:03,3,9,.333,1,4,.250,0,0,,1,1,-7,DET,H,2023-01-26,31-142,BRK,L (-8),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,12.9,42,16,2,2,0,0,0,3,31:25,6,9,.667,4,7,.571,0,0,,0,2,+18,NYK,H,2023-01-28,31-144,BRK,W (+7),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,2.1,43,3,3,2,0,1,0,3,17:45,1,5,.200,1,5,.200,0,0,,0,2,-14,LAL,H,2023-01-30,31-146,BRK,W (+17),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,9.3,44,12,2,2,0,0,0,0,23:43,4,9,.444,4,7,.571,0,0,,0,2,-23,BOS,A,2023-02-01,31-148,BRK,L (-43),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,-1.2,45,2,2,2,0,1,2,2,16:47,1,5,.200,0,4,.000,0,0,,0,2,+2,WAS,H,2023-02-04,31-151,BRK,W (+2),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,7.7,46,6,3,6,1,0,1,5,27:42,2,2,1.000,2,2,1.000,0,0,,1,5,+4,LAC,H,2023-02-06,31-153,BRK,L (-8),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,4.9,47,8,2,1,0,0,0,1,23:57,3,8,.375,2,5,.400,0,0,,0,1,-6,PHO,H,2023-02-07,31-154,BRK,L (-4),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,17.8,48,18,2,3,1,0,0,0,21:28,6,9,.667,6,9,.667,0,0,,1,2,-11,CHI,H,2023-02-09,31-156,BRK,W (+11),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,14.0,49,18,1,0,0,0,0,2,16:07,6,9,.667,6,9,.667,0,0,,0,0,+1,PHI,H,2023-02-11,31-158,BRK,L (-3),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,5.5,50,3,3,1,0,0,0,0,17:02,1,1,1.000,1,1,1.000,0,0,,1,0,-13,NYK,A,2023-02-13,31-160,BRK,L (-18),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,3.0,51,9,0,1,0,0,1,2,12:33,3,7,.429,2,6,.333,1,3,.333,0,1,+2,MIA,H,2023-02-15,31-162,BRK,W (+11),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,-0.6,52,5,0,0,1,0,2,3,22:19,2,6,.333,1,5,.200,0,0,,0,0,-25,CHI,A,2023-02-24,31-171,BRK,L (-44),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,-3.1,53,0,0,0,0,0,1,0,6:29,0,3,.000,0,3,.000,0,0,,0,0,-7,ATL,A,2023-02-26,31-173,BRK,L (-2),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,-1.8,54,0,0,0,0,0,0,1,6:42,0,2,.000,0,0,,0,0,,0,0,-11,MIL,H,2023-02-28,31-175,BRK,L (-14),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,5.7,55,6,0,1,0,0,0,0,13:47,2,2,1.000,2,2,1.000,0,0,,0,1,-8,NYK,A,2023-03-01,31-176,BRK,L (-24),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,1.3,56,3,0,0,0,0,1,1,8:10,1,1,1.000,1,1,1.000,0,0,,0,0,0,BOS,A,2023-03-03,31-178,BRK,W (+10),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,7.5,57,12,0,1,0,0,1,3,17:43,4,6,.667,4,6,.667,0,0,,0,1,+3,CHO,H,2023-03-05,31-180,BRK,W (+16),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,11.7,58,12,2,1,2,0,0,0,23:21,4,8,.500,4,7,.571,0,0,,0,1,+18,HOU,A,2023-03-07,31-182,BRK,W (+22),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,0.3,59,0,1,2,0,0,0,0,9:44,0,2,.000,0,1,.000,0,0,,1,1,-14,MIL,A,2023-03-09,31-184,BRK,L (-5),1,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,-1.5,60,0,0,0,0,0,0,2,7:51,0,1,.000,0,1,.000,0,0,,0,0,+5,MIN,A,2023-03-10,31-185,BRK,W (+1),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,8.0,61,9,1,1,1,0,0,0,13:22,3,6,.500,3,6,.500,0,0,,0,1,+15,DEN,A,2023-03-12,31-187,BRK,W (+2),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,0.5,62,3,2,1,0,0,1,2,11:32,1,4,.250,1,4,.250,0,0,,0,1,0,OKC,A,2023-03-14,31-189,BRK,L (-14),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,-0.1,63,0,0,2,0,0,0,0,7:07,0,1,.000,0,1,.000,0,0,,0,2,+1,SAC,H,2023-03-16,31-191,BRK,L (-5),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,4.0,64,5,1,2,1,0,1,0,13:13,2,5,.400,1,4,.250,0,0,,1,1,-10,DEN,H,2023-03-19,31-194,BRK,L (-6),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,7.4,65,6,2,4,0,0,0,0,19:21,2,4,.500,2,4,.500,0,0,,2,2,+5,CLE,H,2023-03-21,31-196,BRK,L (-6),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,11.9,66,15,0,3,0,0,0,1,22:48,5,8,.625,5,8,.625,0,0,,0,3,+2,CLE,H,2023-03-23,31-198,BRK,L (-2),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,4.6,67,6,1,2,0,0,0,0,14:59,2,5,.400,2,5,.400,0,0,,0,2,+8,MIA,A,2023-03-25,31-200,BRK,W (+29),0,2022-23,2,3,33
12,Joe Harris,SF,6-6,220,"September 6, 1991",us,8,Virginia,https://www.basketball-reference.com/players/h/harrijo01/gamelog/2023,3.6,68,3,2,3,0,0,0,0,13:01,1,3,.333,1,3,.333,0,0,,0,3,-5,ORL,A,2023-03-26,31-201,BRK,L (-13),0,2022-23,2,3,33
