Number,Player,Position,Height,Weight,Birth Date,Country,Years Experience,College,Player URL,Game Score,Game Season,Points,Assists,Rebounds,Steals,Blocks,Turnovers,Personal Fouls,Minutes Played,Field Goals Made,Field Goals Attempted,Field Goals Percentage,Three Points Made,Three Points Attempted,Three Points Percentage,Free Throws Made,Free Throws Attempted,Free Throws Percentage,Offensive Rebounds,Defensive Rebounds,Plus Minus,Opponent,Location,Game Date,Age,Team,Game Result,Starter,Season,Draft Round,Draft Pick in Round,Draft Overall Pick
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,1.4,48,3,2,1,1,1,1,4,26:26,1,4,.250,1,4,.250,0,0,,0,1,+15,LAL,H,2018-02-04,24-187,OKC,L (-4),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,5.6,49,9,0,1,2,0,0,5,24:18,3,7,.429,3,7,.429,0,0,,0,1,+7,GSW,A,2018-02-06,24-189,OKC,W (+20),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,4.4,50,8,1,3,1,0,0,1,24:18,3,10,.300,1,6,.167,1,1,1.000,0,3,-28,LAL,A,2018-02-08,24-191,OKC,L (-25),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,10.7,51,16,0,6,1,0,1,4,36:37,6,13,.462,4,7,.571,0,0,,3,3,+7,MEM,H,2018-02-11,24-194,OKC,W (+18),1,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,-1.3,52,0,1,3,0,0,0,2,23:25,0,3,.000,0,3,.000,0,0,,0,3,+1,CLE,H,2018-02-13,24-196,OKC,L (-8),1,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,-0.9,53,0,0,3,0,0,0,1,11:55,0,2,.000,0,2,.000,0,0,,0,3,-10,MEM,A,2018-02-14,24-197,OKC,W (+7),1,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,2.3,54,3,0,1,1,0,1,0,6:42,1,2,.500,1,2,.500,0,0,,0,1,+2,SAC,A,2018-02-22,24-205,OKC,W (+3),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,0.1,55,3,1,1,0,0,0,2,20:19,1,5,.200,1,4,.250,0,0,,0,1,-30,GSW,A,2018-02-24,24-207,OKC,L (-32),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,9.0,56,12,0,3,1,1,1,0,21:29,4,10,.400,2,7,.286,2,2,1.000,2,1,+8,ORL,H,2018-02-26,24-209,OKC,W (+7),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,1.4,57,3,1,1,1,0,0,3,19:49,1,4,.250,1,4,.250,0,0,,0,1,-2,DAL,A,2018-02-28,24-211,OKC,W (+1),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,2.1,58,6,0,0,0,1,0,3,10:32,2,6,.333,2,6,.333,0,0,,0,0,+4,PHO,A,2018-03-02,24-213,OKC,W (+8),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,1.3,59,0,1,1,1,0,0,1,14:39,0,1,.000,0,1,.000,0,0,,1,0,-7,POR,A,2018-03-03,24-214,OKC,L (-8),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,0.0,60,0,0,0,0,0,0,0,0:12,0,0,,0,0,,0,0,,0,0,0,HOU,H,2018-03-06,24-217,OKC,L (-10),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,6.0,61,6,1,1,1,0,1,1,9:19,2,2,1.000,2,2,1.000,0,0,,0,1,-1,PHO,H,2018-03-08,24-219,OKC,W (+28),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,9.0,62,11,0,2,0,0,0,1,17:35,4,6,.667,3,4,.750,0,0,,1,1,+7,SAS,H,2018-03-10,24-221,OKC,W (+10),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,5.0,63,6,0,0,0,0,0,1,6:37,2,2,1.000,2,2,1.000,0,0,,0,0,+5,SAC,H,2018-03-12,24-223,OKC,W (+5),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,3.6,64,3,1,2,1,1,0,0,14:23,1,4,.250,1,3,.333,0,0,,0,2,-14,ATL,A,2018-03-13,24-224,OKC,W (+12),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,0.9,65,2,0,1,1,0,0,0,9:33,1,4,.250,0,3,.000,0,0,,0,1,+3,LAC,H,2018-03-16,24-227,OKC,W (+8),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,6.0,66,6,0,0,1,0,0,1,6:53,2,2,1.000,2,2,1.000,0,0,,0,0,0,TOR,A,2018-03-18,24-229,OKC,W (+7),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,-1.5,67,0,0,0,0,0,0,2,4:03,0,1,.000,0,0,,0,0,,0,0,-3,BOS,A,2018-03-20,24-231,OKC,L (-1),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,4.6,68,6,1,0,0,0,0,2,10:50,2,3,.667,2,3,.667,0,0,,0,0,+6,MIA,H,2018-03-23,24-234,OKC,W (+6),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,3.6,69,3,1,2,0,0,0,1,9:17,1,1,1.000,1,1,1.000,0,0,,0,2,+14,POR,H,2018-03-25,24-236,OKC,L (-3),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,-1.5,70,1,0,0,0,0,0,0,9:12,0,3,.000,0,3,.000,1,2,.500,0,0,-9,SAS,A,2018-03-29,24-240,OKC,L (-4),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,4.2,71,6,0,1,0,0,0,2,15:27,2,3,.667,2,3,.667,0,0,,0,1,+21,DEN,H,2018-03-30,24-241,OKC,L (-1),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,0.4,72,3,0,1,0,0,0,3,23:07,1,3,.333,1,3,.333,0,0,,0,1,+9,NOP,A,2018-04-01,24-243,OKC,W (+5),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,4.9,73,8,0,0,0,0,0,2,17:57,3,5,.600,2,4,.500,0,0,,0,0,-9,GSW,H,2018-04-03,24-245,OKC,L (-4),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,2.2,74,4,1,5,2,0,0,3,27:22,1,8,.125,0,7,.000,2,3,.667,2,3,+6,HOU,A,2018-04-07,24-249,OKC,W (+6),0,2017-18,2,2,32
8,Álex Abrines,SG,6-6,200,"August 1, 1993",es,1,None,https://www.basketball-reference.com/players/a/abrinal01/gamelog/2018,4.6,75,5,0,1,0,0,0,1,11:46,1,1,1.000,1,1,1.000,2,2,1.000,0,1,+10,MIA,A,2018-04-09,24-251,OKC,W (+22),0,2017-18,2,2,32
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,18.0,1,12,1,5,5,3,1,3,29:36,5,5,1.000,0,0,,2,3,.667,2,3,+27,NYK,H,2017-10-19,24-091,OKC,W (+21),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,6.1,2,9,0,5,0,0,1,1,32:47,3,6,.500,0,0,,3,6,.500,3,2,-6,UTA,A,2017-10-21,24-093,OKC,L (-9),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,21.0,3,17,3,13,1,2,2,1,34:56,8,12,.667,0,0,,1,1,1.000,8,5,-17,MIN,H,2017-10-22,24-094,OKC,L (-2),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,17.9,4,17,1,11,2,2,3,1,30:51,8,13,.615,0,0,,1,1,1.000,7,4,+16,IND,H,2017-10-25,24-097,OKC,W (+18),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,18.8,5,20,1,8,0,1,2,4,31:40,8,10,.800,0,0,,4,4,1.000,6,2,-19,MIN,A,2017-10-27,24-099,OKC,L (-3),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,13.9,6,12,2,8,1,1,1,0,28:11,6,10,.600,0,0,,0,0,,5,3,+23,CHI,A,2017-10-28,24-100,OKC,W (+32),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,14.9,7,14,2,11,1,0,1,2,26:35,7,10,.700,0,0,,0,0,,3,8,+13,MIL,A,2017-10-31,24-103,OKC,W (+19),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,10.5,8,7,2,10,1,2,1,3,32:44,3,5,.600,0,0,,1,2,.500,4,6,-7,BOS,H,2017-11-03,24-106,OKC,L (-7),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,0.7,9,4,1,4,1,1,4,4,31:19,2,3,.667,0,0,,0,0,,0,4,-12,POR,A,2017-11-05,24-108,OKC,L (-4),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,15.8,10,14,0,6,5,1,3,4,29:01,4,5,.800,0,0,,6,6,1.000,2,4,+4,SAC,A,2017-11-07,24-110,OKC,L (-8),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,7.4,11,9,0,11,0,1,1,1,30:02,4,10,.400,0,0,,1,2,.500,4,7,-2,DEN,A,2017-11-09,24-112,OKC,L (-8),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,15.2,12,16,0,8,0,2,1,4,34:30,6,8,.750,0,0,,4,7,.571,6,2,-8,SAS,A,2017-11-17,24-120,OKC,L (-3),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,9.6,13,15,1,3,0,1,3,4,25:40,7,9,.778,0,0,,1,2,.500,2,1,+14,NOP,A,2017-11-20,24-123,OKC,L (-7),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,13.4,14,14,0,12,2,0,3,2,37:02,4,8,.500,0,0,,6,8,.750,6,6,+8,GSW,H,2017-11-22,24-125,OKC,W (+17),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,14.2,15,12,0,12,2,2,1,4,37:46,6,10,.600,0,0,,0,0,,6,6,+5,DET,H,2017-11-24,24-127,OKC,L (-1),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,0.5,16,6,0,3,1,0,3,3,27:05,3,8,.375,0,0,,0,0,,3,0,-8,DAL,A,2017-11-25,24-128,OKC,L (-16),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,4.7,17,6,0,8,1,1,0,4,28:05,3,10,.300,0,0,,0,2,.000,7,1,-5,ORL,A,2017-11-29,24-132,OKC,L (-13),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,26.1,18,27,0,6,1,0,0,5,32:13,11,11,1.000,0,0,,5,5,1.000,4,2,+18,MIN,H,2017-12-01,24-134,OKC,W (+4),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,18.5,19,19,1,10,3,1,2,1,33:18,8,13,.615,0,0,,3,6,.500,4,6,+13,SAS,H,2017-12-03,24-136,OKC,W (+3),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,19.8,20,20,1,9,1,0,2,3,32:55,9,10,.900,0,0,,2,3,.667,6,3,+9,UTA,H,2017-12-05,24-138,OKC,W (+6),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,7.7,21,12,0,14,1,0,4,3,30:09,6,13,.462,0,0,,0,3,.000,9,5,-13,BRK,A,2017-12-07,24-140,OKC,L (-5),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,18.3,22,21,0,9,0,1,0,4,43:00,7,11,.636,0,0,,7,12,.583,6,3,+9,MEM,A,2017-12-09,24-142,OKC,W (+1),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,14.3,23,11,2,10,0,1,0,3,28:34,5,6,.833,0,0,,1,2,.500,5,5,-15,CHO,H,2017-12-11,24-144,OKC,L (-13),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,23.1,24,23,1,13,0,1,2,0,35:06,11,16,.688,0,1,.000,1,1,1.000,9,4,+1,IND,A,2017-12-13,24-146,OKC,W (+5),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,5.6,25,5,2,12,1,0,1,6,50:59,2,8,.250,0,0,,1,1,1.000,7,5,-3,PHI,A,2017-12-15,24-148,OKC,W (+2),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,11.9,26,11,3,9,0,0,1,2,25:44,4,7,.571,0,0,,3,3,1.000,3,6,+38,UTA,H,2017-12-20,24-153,OKC,W (+28),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,16.6,27,16,1,10,2,0,2,3,33:46,6,9,.667,0,0,,4,6,.667,7,3,-8,ATL,H,2017-12-22,24-155,OKC,W (+3),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,13.3,28,12,0,9,1,1,0,1,31:44,5,9,.556,0,0,,2,4,.500,6,3,+6,UTA,A,2017-12-23,24-156,OKC,W (+14),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,20.0,29,15,0,10,1,3,0,1,38:49,7,9,.778,0,0,,1,1,1.000,7,3,+9,HOU,H,2017-12-25,24-158,OKC,W (+5),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,22.0,30,18,2,9,4,0,1,5,23:19,8,9,.889,0,0,,2,3,.667,6,3,+23,TOR,H,2017-12-27,24-160,OKC,W (+17),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,4.6,31,6,1,7,1,1,1,3,32:13,2,7,.286,0,0,,2,3,.667,2,5,-8,MIL,H,2017-12-29,24-162,OKC,L (-2),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,7.2,32,10,0,8,1,0,3,4,31:28,5,8,.625,0,0,,0,0,,5,3,-1,DAL,H,2017-12-31,24-164,OKC,L (-3),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,13.3,33,12,2,6,1,3,0,4,26:11,6,10,.600,0,0,,0,0,,3,3,+20,LAL,A,2018-01-03,24-167,OKC,W (+37),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,11.7,34,12,2,9,1,1,2,3,34:36,5,11,.455,0,0,,2,2,1.000,7,2,+9,LAC,A,2018-01-04,24-168,OKC,W (+10),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,17.8,35,18,1,5,0,3,0,1,32:08,9,11,.818,0,0,,0,2,.000,2,3,-7,PHO,A,2018-01-07,24-171,OKC,L (-14),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,14.5,36,16,1,6,0,0,2,2,31:54,6,8,.750,0,0,,4,4,1.000,5,1,-13,POR,H,2018-01-09,24-173,OKC,L (-11),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,5.5,37,8,0,8,2,0,3,3,33:45,2,5,.400,0,0,,4,7,.571,3,5,-16,MIN,A,2018-01-10,24-174,OKC,L (-16),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,16.7,38,14,1,11,3,4,3,5,31:06,7,11,.636,0,0,,0,0,,7,4,+6,CHO,A,2018-01-13,24-177,OKC,W (+10),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,10.0,39,13,3,13,0,1,2,4,31:59,5,11,.455,0,0,,3,12,.250,8,5,+10,SAC,H,2018-01-15,24-179,OKC,W (+7),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,20.0,40,21,1,10,0,1,3,1,26:25,10,12,.833,0,0,,1,2,.500,7,3,+24,LAL,H,2018-01-17,24-181,OKC,W (+24),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,23.3,41,25,1,10,0,1,1,3,29:12,12,13,.923,0,1,.000,1,5,.200,5,5,+30,CLE,A,2018-01-20,24-184,OKC,W (+24),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,6.6,42,6,0,14,3,0,1,3,34:18,3,12,.250,0,0,,0,2,.000,9,5,+15,BRK,H,2018-01-23,24-187,OKC,W (+1),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,15.3,43,12,0,10,3,0,1,3,35:33,5,7,.714,0,0,,2,3,.667,7,3,+2,WAS,H,2018-01-25,24-189,OKC,W (+9),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,12.7,44,13,2,7,1,1,0,5,31:48,6,9,.667,0,0,,1,3,.333,3,4,+28,DET,A,2018-01-27,24-191,OKC,W (+13),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,22.4,45,20,2,13,0,0,2,3,32:32,10,11,.909,0,0,,0,0,,10,3,+10,PHI,H,2018-01-28,24-192,OKC,W (+10),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,13.0,46,16,2,12,1,1,4,4,38:51,6,11,.545,0,0,,4,7,.571,6,6,-6,WAS,A,2018-01-30,24-194,OKC,L (-6),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,7.5,47,10,1,8,0,1,1,3,31:56,5,11,.455,0,0,,0,0,,4,4,-12,DEN,A,2018-02-01,24-196,OKC,L (-3),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,20.9,48,23,0,12,0,2,2,2,37:09,8,13,.615,0,0,,7,10,.700,7,5,-5,NOP,H,2018-02-02,24-197,OKC,L (-14),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,14.2,49,12,0,5,5,1,1,3,37:43,5,8,.625,0,0,,2,2,1.000,2,3,-4,LAL,H,2018-02-04,24-199,OKC,L (-4),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,12.9,50,14,0,10,3,0,2,4,26:01,7,9,.778,0,0,,0,3,.000,3,7,+15,GSW,A,2018-02-06,24-201,OKC,W (+20),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,11.5,51,13,1,9,0,0,0,1,33:08,4,11,.364,0,0,,5,8,.625,7,2,-13,LAL,A,2018-02-08,24-203,OKC,L (-25),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,6.7,52,9,1,9,1,1,1,5,29:57,4,8,.500,0,0,,1,5,.200,3,6,+15,MEM,H,2018-02-11,24-206,OKC,W (+18),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,26.3,53,22,1,17,2,1,1,3,42:07,8,12,.667,0,0,,6,10,.600,12,5,-1,CLE,H,2018-02-13,24-208,OKC,L (-8),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,5.3,54,11,1,4,0,1,2,5,31:00,4,9,.444,0,0,,3,5,.600,3,1,+14,MEM,A,2018-02-14,24-209,OKC,W (+7),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,21.4,55,18,1,11,2,4,1,3,39:15,9,12,.750,0,0,,0,2,.000,6,5,+19,SAC,A,2018-02-22,24-217,OKC,W (+3),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,15.5,56,14,3,7,2,2,1,2,33:46,6,9,.667,0,0,,2,5,.400,2,5,-6,GSW,A,2018-02-24,24-219,OKC,L (-32),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,15.6,57,16,2,8,1,2,3,1,34:10,6,8,.750,0,0,,4,6,.667,2,6,-2,ORL,H,2018-02-26,24-221,OKC,W (+7),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,11.5,58,9,2,12,0,1,4,4,38:29,4,4,1.000,0,0,,1,1,1.000,9,3,+4,DAL,A,2018-02-28,24-223,OKC,W (+1),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,10.4,59,11,1,7,1,2,1,2,32:53,5,8,.625,0,0,,1,3,.333,1,6,+7,PHO,A,2018-03-02,24-225,OKC,W (+8),1,2017-18,1,12,12
12,Steven Adams,C,6-11,265,"July 20, 1993",nz,4,Pitt,https://www.basketball-reference.com/players/a/adamsst01/gamelog/2018,11.0,60,12,1,7,2,1,1,4,36:18,4,9,.444,0,0,,4,6,.667,4,3,-8,POR,A,2018-03-03,24-226,OKC,L (-8),1,2017-18,1,12,12
