Number,Player,Position,Height,Weight,Birth Date,Country,Years Experience,College,Player URL,Game Score,Game Season,Points,Assists,Rebounds,Steals,Blocks,Turnovers,Personal Fouls,Minutes Played,Field Goals Made,Field Goals Attempted,Field Goals Percentage,Three Points Made,Three Points Attempted,Three Points Percentage,Free Throws Made,Free Throws Attempted,Free Throws Percentage,Offensive Rebounds,Defensive Rebounds,Plus Minus,Opponent,Location,Game Date,Age,Team,Game Result,Starter,Season,Draft Round,Draft Pick in Round,Draft Overall Pick,Moved
8,Diante Garrett,PG,6-4,190,"November 3, 1988",us,1,Iowa State,https://www.basketball-reference.com/players/g/garredi02/gamelog/2014,3.6,71,3,1,1,1,0,0,1,9:39,1,2,0.5,1,2,0.5,0,0,,0,1,-13.0,MIN,A,2014-04-16,25-164,UTA,W (+6),0,2013-14,,,,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,0.7,1,2,0,7,0,0,2,2,22:54,1,2,0.5,0,0,,0,2,0.0,3,4,2.0,OKC,H,2013-10-30,21-126,UTA,L (-3),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,-3.8,2,1,0,0,0,0,4,1,7:57,0,0,,0,0,,1,2,0.5,0,0,-5.0,PHO,A,2013-11-01,21-128,UTA,L (-3),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,0.7,3,2,0,2,1,1,2,4,8:49,0,0,,0,0,,2,2,1.0,0,2,2.0,HOU,H,2013-11-02,21-129,UTA,L (-11),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,0.7,4,0,0,11,0,2,0,6,15:38,0,4,0.0,0,0,,0,2,0.0,5,6,-3.0,BRK,A,2013-11-05,21-132,UTA,L (-16),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,-1.1,5,0,0,0,0,1,1,2,5:54,0,0,,0,0,,0,0,,0,0,-11.0,BOS,A,2013-11-06,21-133,UTA,L (-10),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,8.9,6,4,0,12,2,1,0,1,15:38,1,2,0.5,0,0,,2,6,0.333,4,8,-2.0,CHI,A,2013-11-08,21-135,UTA,L (-24),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,1.4,7,2,0,7,0,2,2,4,15:55,1,3,0.333,0,0,,0,0,,3,4,3.0,TOR,A,2013-11-09,21-136,UTA,L (-24),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,2.6,8,3,1,2,0,0,0,1,11:44,1,3,0.333,0,0,,1,2,0.5,2,0,-4.0,DEN,H,2013-11-11,21-138,UTA,L (-19),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,0.9,9,3,0,5,0,0,3,1,3:35,1,2,0.5,0,0,,1,2,0.5,3,2,0.0,SAS,H,2013-11-15,21-142,UTA,L (-9),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,-1.9,10,0,0,3,0,0,2,0,9:04,0,0,,0,0,,0,2,0.0,0,3,-2.0,GSW,A,2013-11-16,21-143,UTA,L (-14),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,3.0,11,2,0,2,0,1,0,0,5:24,1,1,1.0,0,0,,0,0,,0,2,17.0,GSW,H,2013-11-18,21-145,UTA,L (-11),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,10.7,12,10,1,3,1,2,0,1,9:45,3,3,1.0,0,0,,4,9,0.444,0,3,9.0,OKC,A,2013-11-24,21-151,UTA,L (-22),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,5.4,13,4,0,9,0,1,0,3,21:26,2,4,0.5,0,0,,0,0,,3,6,0.0,CHI,H,2013-11-25,21-152,UTA,W (+6),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,-1.1,14,0,0,1,0,0,1,1,6:52,0,0,,0,0,,0,0,,0,1,-5.0,IND,H,2013-12-04,21-161,UTA,L (-9),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,6.1,15,5,1,7,0,2,1,2,12:46,1,3,0.333,0,0,,3,4,0.75,2,5,3.0,POR,A,2013-12-06,21-163,UTA,L (-32),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,0.2,16,0,0,3,0,0,0,2,2:05,0,1,0.0,0,0,,0,0,,2,1,-2.0,SAC,H,2013-12-07,21-164,UTA,L (-10),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,0.3,17,0,0,4,0,1,1,0,6:08,0,2,0.0,0,0,,0,0,,2,2,-4.0,SAC,A,2013-12-11,21-168,UTA,W (+21),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,-0.7,18,0,0,1,0,0,1,0,4:35,0,0,,0,0,,0,0,,0,1,-4.0,DET,A,2014-01-17,21-205,UTA,W (+21),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,4.5,19,2,0,3,1,2,0,2,12:00,0,0,,0,0,,2,2,1.0,0,3,8.0,MIN,A,2014-01-18,21-206,UTA,L (-26),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,11.5,20,8,1,6,1,3,1,0,27:16,4,5,0.8,0,0,,0,0,,2,4,10.0,MIN,H,2014-01-21,21-209,UTA,L (-15),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,-0.2,21,1,0,0,0,0,0,0,1:03,0,0,,0,0,,1,4,0.25,0,0,-4.0,SAC,H,2014-01-27,21-215,UTA,W (+7),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,7.1,22,7,0,5,0,2,1,3,18:29,1,2,0.5,0,0,,5,5,1.0,1,4,-5.0,GSW,H,2014-01-31,21-219,UTA,L (-5),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,1.8,23,5,0,4,0,0,1,6,19:00,2,2,1.0,0,0,,1,3,0.333,1,3,-13.0,LAC,A,2014-02-01,21-220,UTA,L (-15),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,1.4,24,0,1,8,0,3,1,3,31:06,0,4,0.0,0,0,,0,0,,3,5,1.0,TOR,H,2014-02-03,21-222,UTA,L (-15),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,4.0,25,2,0,3,0,1,0,0,6:21,0,0,,0,0,,2,2,1.0,1,2,-2.0,DAL,A,2014-02-07,21-226,UTA,L (-22),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,4.2,26,4,1,2,0,0,0,1,12:32,1,1,1.0,0,0,,2,4,0.5,1,1,7.0,PHI,H,2014-02-12,21-231,UTA,W (+5),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,1.2,27,2,0,4,1,1,2,1,14:49,1,3,0.333,0,0,,0,0,,1,3,-7.0,BRK,H,2014-02-19,21-238,UTA,L (-6),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,-1.9,28,1,0,0,0,1,1,2,11:34,0,2,0.0,0,0,,1,2,0.5,0,0,5.0,POR,A,2014-02-21,21-240,UTA,L (-8),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,7.6,29,5,0,9,0,2,0,2,13:09,1,1,1.0,0,0,,3,5,0.6,1,8,3.0,MIN,H,2014-02-22,21-241,UTA,L (-17),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,2.3,30,2,0,3,0,0,0,0,6:15,1,2,0.5,0,0,,0,0,,1,2,1.0,PHO,H,2014-02-26,21-245,UTA,W (+23),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,-0.4,31,0,0,2,0,0,1,0,3:49,0,0,,0,0,,0,0,,0,2,0.0,CLE,A,2014-02-28,21-247,UTA,L (-20),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,0.0,32,0,0,0,0,0,0,0,0:04,0,0,,0,0,,0,0,,0,0,-1.0,IND,A,2014-03-02,21-249,UTA,L (-3),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,5.4,33,2,0,1,1,4,0,0,9:53,1,1,1.0,0,0,,0,2,0.0,1,0,5.0,MIL,A,2014-03-03,21-250,UTA,L (-26),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,2.0,34,2,0,1,0,1,0,0,5:13,1,2,0.5,0,0,,0,0,,0,1,-9.0,NYK,A,2014-03-07,21-254,UTA,L (-27),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,-1.3,35,0,0,0,0,1,2,0,1:51,0,0,,0,0,,0,0,,0,0,-4.0,LAC,H,2014-03-14,21-261,UTA,L (-9),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,0.7,36,0,0,0,0,1,0,0,2:40,0,0,,0,0,,0,0,,0,0,0.0,SAS,A,2014-03-16,21-263,UTA,L (-18),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,2.3,37,2,0,3,0,0,0,0,5:10,1,2,0.5,0,0,,0,0,,1,2,-3.0,HOU,A,2014-03-17,21-264,UTA,L (-38),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,0.0,38,0,0,0,0,0,0,0,2:14,0,0,,0,0,,0,0,,0,0,-2.0,DET,H,2014-03-24,21-271,UTA,L (-20),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,3.0,39,2,0,1,0,2,0,1,5:32,1,1,1.0,0,0,,0,0,,0,1,2.0,OKC,A,2014-03-30,21-277,UTA,L (-20),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,3.1,40,2,0,2,0,0,0,0,1:17,1,1,1.0,0,0,,0,0,,2,0,2.0,NYK,H,2014-03-31,21-278,UTA,L (-9),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,2.0,41,2,0,1,0,0,0,0,5:13,1,1,1.0,0,0,,0,0,,0,1,1.0,GSW,A,2014-04-06,21-284,UTA,L (-28),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,3.8,42,7,0,6,0,1,2,1,10:33,3,7,0.429,0,0,,1,2,0.5,2,4,-12.0,POR,H,2014-04-11,21-289,UTA,L (-12),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,-0.4,43,0,0,1,0,0,0,1,3:57,0,1,0.0,0,0,,0,0,,1,0,-3.0,DEN,A,2014-04-12,21-290,UTA,L (-7),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,-0.1,44,0,0,2,0,0,0,0,2:25,0,1,0.0,0,0,,0,0,,0,2,5.0,LAL,H,2014-04-14,21-292,UTA,L (-15),0,2013-14,1.0,27.0,27.0,False
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr,R,,https://www.basketball-reference.com/players/g/goberru01/gamelog/2014,10.5,45,8,1,9,0,2,0,3,14:06,4,5,0.8,0,0,,0,1,0.0,3,6,-4.0,MIN,A,2014-04-16,21-294,UTA,W (+6),0,2013-14,1.0,27.0,27.0,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,9.6,1,13,0,4,2,0,1,6,21:52,5,8,0.625,0,0,,3,3,1.0,1,3,2.0,OKC,H,2013-10-30,30-137,UTA,L (-3),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,-1.2,2,0,0,2,0,0,0,2,12:28,0,2,0.0,0,0,,0,0,,1,1,0.0,PHO,A,2013-11-01,30-139,UTA,L (-3),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,2.7,3,4,1,4,2,1,2,3,19:58,1,5,0.2,0,1,0.0,2,2,1.0,1,3,7.0,HOU,H,2013-11-02,30-140,UTA,L (-11),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,8.8,4,9,0,2,1,1,0,2,15:45,1,3,0.333,0,0,,7,8,0.875,1,1,1.0,BRK,A,2013-11-05,30-143,UTA,L (-16),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,-1.9,5,2,0,2,1,0,3,3,18:17,1,3,0.333,0,0,,0,0,,1,1,7.0,BOS,A,2013-11-06,30-144,UTA,L (-10),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,4.9,6,4,1,2,1,1,0,2,8:39,1,3,0.333,0,0,,2,2,1.0,1,1,4.0,CHI,A,2013-11-08,30-146,UTA,L (-24),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,5.4,7,6,2,2,0,0,1,1,11:26,3,4,0.75,0,1,0.0,0,0,,1,1,3.0,TOR,A,2013-11-09,30-147,UTA,L (-24),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,2.3,8,2,0,0,1,0,0,0,6:09,0,1,0.0,0,0,,2,2,1.0,0,0,2.0,NOP,H,2013-11-13,30-151,UTA,W (+6),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,0.7,9,0,0,1,0,0,0,0,3:14,0,0,,0,0,,0,0,,1,0,-3.0,SAS,H,2013-11-15,30-153,UTA,L (-9),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,3.2,10,2,0,2,1,1,0,1,9:48,0,1,0.0,0,0,,2,2,1.0,0,2,1.0,GSW,A,2013-11-16,30-154,UTA,L (-14),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,3.8,11,6,0,3,1,0,1,2,16:07,1,5,0.2,0,0,,4,4,1.0,2,1,-5.0,GSW,H,2013-11-18,30-156,UTA,L (-11),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,0.2,12,2,0,0,0,0,0,2,10:33,1,2,0.5,0,0,,0,0,,0,0,-5.0,NOP,A,2013-11-20,30-158,UTA,L (-7),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,3.0,13,2,0,0,2,0,0,0,8:11,1,2,0.5,0,0,,0,0,,0,0,7.0,OKC,A,2013-11-24,30-162,UTA,L (-22),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,1.0,14,2,0,0,0,1,1,1,7:33,1,1,1.0,0,0,,0,0,,0,0,-7.0,IND,H,2013-12-04,30-172,UTA,L (-9),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,10.6,15,10,0,4,3,0,1,2,15:59,4,6,0.667,0,0,,2,2,1.0,2,2,2.0,POR,A,2013-12-06,30-174,UTA,L (-32),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,4.4,16,6,1,0,1,1,0,6,17:38,3,4,0.75,0,0,,0,0,,0,0,-1.0,SAC,H,2013-12-07,30-175,UTA,L (-10),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,-0.1,17,2,0,2,0,1,1,1,10:21,1,4,0.25,0,0,,0,0,,1,1,4.0,POR,H,2013-12-09,30-177,UTA,L (-11),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,1.0,18,0,0,2,0,0,0,0,1:02,0,0,,0,0,,0,0,,1,1,5.0,SAS,H,2013-12-14,30-182,UTA,L (-16),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,2.0,19,4,0,0,0,0,0,0,2:22,2,4,0.5,0,0,,0,0,,0,0,-4.0,MIA,A,2013-12-16,30-184,UTA,L (-23),0,2013-14,,,,False
33,Mike Harris,PF,6-6,240,"June 15, 1983",us,3,Rice University,https://www.basketball-reference.com/players/h/harrimi01/gamelog/2014,7.0,20,8,0,1,0,0,0,2,7:24,3,3,1.0,0,0,,2,2,1.0,1,0,-6.0,ATL,A,2013-12-20,30-188,UTA,L (-33),0,2013-14,,,,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,6.2,1,12,5,4,3,0,4,4,27:37,4,13,0.308,2,6,0.333,2,4,0.5,1,3,-6.0,OKC,H,2013-10-30,23-221,UTA,L (-3),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,15.5,2,18,8,10,1,0,3,1,39:28,6,17,0.353,3,5,0.6,3,4,0.75,3,7,-8.0,PHO,A,2013-11-01,23-223,UTA,L (-3),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,7.3,3,15,2,5,0,0,1,3,38:10,7,16,0.438,1,5,0.2,0,2,0.0,2,3,-19.0,HOU,H,2013-11-02,23-224,UTA,L (-11),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,16.7,4,22,4,5,0,0,2,0,31:27,8,16,0.5,1,3,0.333,5,5,1.0,1,4,-25.0,BRK,A,2013-11-05,23-227,UTA,L (-16),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,23.2,5,28,5,9,1,0,2,3,39:36,12,20,0.6,1,2,0.5,3,4,0.75,2,7,-1.0,BOS,A,2013-11-06,23-228,UTA,L (-10),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,9.4,6,15,5,6,0,0,2,1,37:21,5,15,0.333,1,2,0.5,4,5,0.8,1,5,-27.0,CHI,A,2013-11-08,23-230,UTA,L (-24),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,21.9,7,24,4,7,4,0,2,2,36:21,10,18,0.556,0,5,0.0,4,4,1.0,1,6,-19.0,TOR,A,2013-11-09,23-231,UTA,L (-24),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,10.9,8,22,2,3,1,2,7,1,40:21,8,16,0.5,1,5,0.2,5,6,0.833,0,3,-10.0,DEN,H,2013-11-11,23-233,UTA,L (-19),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,26.8,9,27,10,5,2,1,5,1,41:58,6,12,0.5,3,5,0.6,12,14,0.857,2,3,4.0,NOP,H,2013-11-13,23-235,UTA,W (+6),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,3.6,10,15,3,9,1,1,3,1,43:13,5,23,0.217,1,7,0.143,4,6,0.667,1,8,6.0,SAS,H,2013-11-15,23-237,UTA,L (-9),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,6.0,11,14,2,2,1,0,3,2,35:05,5,12,0.417,2,3,0.667,2,4,0.5,0,2,-13.0,GSW,A,2013-11-16,23-238,UTA,L (-14),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,9.9,12,18,3,6,3,0,6,4,35:02,6,14,0.429,2,4,0.5,4,4,1.0,0,6,-12.0,GSW,H,2013-11-18,23-240,UTA,L (-11),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,4.2,13,6,11,6,1,2,1,4,39:08,1,17,0.059,0,8,0.0,4,4,1.0,1,5,5.0,NOP,A,2013-11-20,23-242,UTA,L (-7),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,8.6,14,13,5,1,3,2,5,4,34:35,5,12,0.417,1,3,0.333,2,2,1.0,1,0,-11.0,DAL,A,2013-11-22,23-244,UTA,L (-10),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,-4.8,15,5,1,4,1,0,6,3,25:16,2,9,0.222,1,2,0.5,0,0,,0,4,-28.0,OKC,A,2013-11-24,23-246,UTA,L (-22),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,15.8,16,15,12,6,1,1,1,3,46:59,5,15,0.333,0,0,,5,7,0.714,1,5,7.0,CHI,H,2013-11-25,23-247,UTA,W (+6),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,10.9,17,11,6,7,1,0,2,2,34:24,4,10,0.4,0,2,0.0,3,3,1.0,2,5,-4.0,PHO,H,2013-11-29,23-251,UTA,L (-11),1,2013-14,1.0,9.0,9.0,False
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us,3,Butler,https://www.basketball-reference.com/players/h/haywago01/gamelog/2014,7.7,18,13,4,4,0,0,2,1,34:06,3,11,0.273,0,2,0.0,7,8,0.875,0,4,7.0,PHO,A,2013-11-30,23-252,UTA,W (+8),1,2013-14,1.0,9.0,9.0,False
