Number,Player,Position,Height,Weight,Birth Date,Country,Years Experience,College,Player URL,Game Score,Game Season,Points,Assists,Rebounds,Steals,Blocks,Turnovers,Personal Fouls,Minutes Played,Field Goals Made,Field Goals Attempted,Field Goals Percentage,Three Points Made,Three Points Attempted,Three Points Percentage,Free Throws Made,Free Throws Attempted,Free Throws Percentage,Offensive Rebounds,Defensive Rebounds,Plus Minus,Opponent,Location,Game Date,Age,Team,Game Result,Starter,Season,Draft Round,Draft Pick in Round,Draft Overall Pick,Moved
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,9.1,18,8,3,7,1,4,1,3,22:15,4,9,0.444,0,3,0.0,0,0,,0,7,-4.0,UTA,A,2021-01-27,33-342,DAL,L (-12),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,7.3,19,10,2,4,0,2,3,3,21:57,4,7,0.571,0,0,,2,2,1.0,2,2,-10.0,UTA,A,2021-01-29,33-344,DAL,L (-19),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,3.8,20,6,1,3,1,0,2,3,18:33,3,4,0.75,0,0,,0,0,,0,3,-15.0,PHO,H,2021-01-30,33-345,DAL,L (-6),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,0.6,21,0,0,2,0,0,0,0,5:57,0,0,,0,0,,0,0,,0,2,3.0,PHO,H,2021-02-01,33-347,DAL,L (-1),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,-0.4,22,0,0,0,0,0,0,1,0:46,0,0,,0,0,,0,0,,0,0,2.0,ATL,A,2021-02-03,33-349,DAL,W (+6),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,-0.8,23,2,0,0,0,0,0,1,7:43,1,4,0.25,0,2,0.0,0,0,,0,0,-10.0,GSW,H,2021-02-04,33-350,DAL,L (-31),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,7.8,24,8,3,3,2,0,0,4,28:04,4,8,0.5,0,3,0.0,0,0,,1,2,4.0,BOS,H,2021-02-23,34-003,DAL,W (+3),1,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,3.1,25,3,3,5,0,2,1,2,14:51,1,5,0.2,1,3,0.333,0,0,,0,5,18.0,PHI,A,2021-02-25,34-005,DAL,L (-14),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,1.7,26,0,1,0,1,0,0,0,4:32,0,0,,0,0,,0,0,,0,0,1.0,BRK,A,2021-02-27,34-007,DAL,W (+17),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,1.4,27,1,3,4,0,1,0,1,13:00,0,4,0.0,0,2,0.0,1,2,0.5,0,4,1.0,OKC,H,2021-03-03,34-011,DAL,W (+9),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,5.4,28,3,2,3,1,0,1,1,5:04,1,1,1.0,0,0,,1,1,1.0,2,1,-5.0,SAS,H,2021-03-10,34-018,DAL,W (+11),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,1.8,29,4,1,0,0,1,0,3,14:35,1,4,0.25,0,2,0.0,2,2,1.0,0,0,-3.0,OKC,A,2021-03-11,34-019,DAL,L (-8),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,12.8,30,17,2,3,0,2,1,3,28:19,5,11,0.455,3,5,0.6,4,4,1.0,0,3,-13.0,ORL,H,2021-04-01,34-040,NOP,L (-5),1,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,15.4,31,16,6,4,2,1,4,1,28:45,6,9,0.667,3,4,0.75,1,2,0.5,0,4,-9.0,ATL,H,2021-04-02,34-041,NOP,L (-23),1,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,15.2,32,18,3,7,2,4,1,5,33:29,8,16,0.5,1,5,0.2,1,5,0.2,2,5,17.0,HOU,A,2021-04-04,34-043,NOP,W (+7),1,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,4.4,33,8,0,2,0,3,2,5,25:44,3,5,0.6,0,1,0.0,2,2,1.0,0,2,-22.0,ATL,A,2021-04-06,34-045,NOP,L (-16),1,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,4.8,34,7,6,6,0,0,1,3,26:35,2,12,0.167,1,4,0.25,2,2,1.0,4,2,-17.0,BRK,A,2021-04-07,34-046,NOP,L (-28),1,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,4.6,35,6,1,3,3,1,1,3,32:13,2,7,0.286,1,4,0.25,1,2,0.5,0,3,9.0,PHI,H,2021-04-09,34-048,NOP,W (+7),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,8.1,36,9,4,5,2,0,2,4,32:40,4,8,0.5,0,2,0.0,1,1,1.0,1,4,7.0,CLE,A,2021-04-11,34-050,NOP,W (+7),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,0.0,37,0,2,1,0,0,1,0,15:11,0,1,0.0,0,0,,0,0,,0,1,15.0,SAC,H,2021-04-12,34-051,NOP,W (+7),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,10.3,38,13,2,5,1,2,1,4,27:53,4,10,0.4,1,6,0.167,4,4,1.0,0,5,-9.0,NYK,H,2021-04-14,34-053,NOP,L (-10),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,6.2,39,11,3,2,0,0,2,2,25:40,5,9,0.556,0,2,0.0,1,2,0.5,0,2,-12.0,WAS,A,2021-04-16,34-055,NOP,L (-2),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,-2.2,40,2,1,7,0,1,1,3,22:49,1,9,0.111,0,3,0.0,0,0,,1,6,-6.0,NYK,A,2021-04-18,34-057,NOP,L (-10),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,1.2,41,2,1,2,0,1,1,2,7:40,1,2,0.5,0,1,0.0,0,0,,0,2,-4.0,DEN,A,2021-04-28,34-067,NOP,L (-2),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,7.7,42,12,1,3,2,0,1,3,20:53,5,11,0.455,2,5,0.4,0,1,0.0,1,2,7.0,OKC,A,2021-04-29,34-068,NOP,W (+14),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,3.0,43,5,0,2,1,1,0,4,21:15,2,5,0.4,0,1,0.0,1,2,0.5,1,1,-4.0,MIN,A,2021-05-01,34-070,NOP,W (+4),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,-0.1,44,6,0,5,0,0,1,4,16:16,3,10,0.3,0,3,0.0,0,0,,2,3,-16.0,GSW,H,2021-05-03,34-072,NOP,L (-15),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,5.7,45,6,2,5,1,1,1,2,23:27,2,5,0.4,0,2,0.0,2,4,0.5,1,4,6.0,GSW,H,2021-05-04,34-073,NOP,W (+5),0,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,7.5,46,10,1,4,0,2,1,3,26:28,5,8,0.625,0,1,0.0,0,0,,0,4,-15.0,PHI,A,2021-05-07,34-076,NOP,L (-2),1,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,13.3,47,17,0,8,3,0,2,2,30:35,7,13,0.538,2,4,0.5,1,4,0.25,3,5,12.0,CHO,A,2021-05-09,34-078,NOP,W (+2),1,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,13.8,48,13,5,7,1,0,0,1,28:07,4,10,0.4,0,2,0.0,5,6,0.833,1,6,2.0,MEM,A,2021-05-10,34-079,NOP,L (-5),1,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,8.1,49,11,2,3,0,0,0,2,21:56,4,8,0.5,1,2,0.5,2,3,0.667,0,3,-10.0,DAL,A,2021-05-12,34-081,NOP,L (-18),1,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,5.0,50,5,3,3,0,0,2,1,17:19,2,2,1.0,1,1,1.0,0,0,,0,3,-6.0,GSW,A,2021-05-14,34-083,NOP,L (-3),1,2020-21,1.0,16.0,16.0,True
16,James Johnson,PF,6-7,240,"February 20, 1987",us,11,Wake Forest,https://www.basketball-reference.com/players/j/johnsja01/gamelog/2021,0.8,51,8,3,4,0,0,2,4,25:51,4,11,0.364,0,2,0.0,0,3,0.0,1,3,-16.0,LAL,H,2021-05-16,34-085,NOP,L (-12),1,2020-21,1.0,16.0,16.0,True
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,4.6,1,10,1,3,0,0,1,4,26:53,2,8,0.25,2,7,0.286,4,4,1.0,1,2,-19.0,PHO,A,2020-12-23,28-329,DAL,L (-4),0,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,7.9,2,5,0,5,2,0,0,0,19:45,1,2,0.5,1,2,0.5,2,2,1.0,1,4,-8.0,LAL,A,2020-12-25,28-331,DAL,L (-23),0,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,6.1,3,5,1,5,0,1,0,2,17:04,1,2,0.5,1,2,0.5,2,2,1.0,0,5,26.0,LAC,A,2020-12-27,28-333,DAL,W (+51),0,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,12.0,4,12,1,6,0,2,2,1,20:55,4,5,0.8,4,5,0.8,0,0,,1,5,-9.0,CHO,H,2020-12-30,28-336,DAL,L (-19),0,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,5.5,5,5,1,4,1,1,1,1,27:32,1,3,0.333,1,3,0.333,2,2,1.0,0,4,13.0,MIA,H,2021-01-01,28-338,DAL,W (+10),0,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,13.4,6,16,1,5,0,0,0,3,28:35,5,8,0.625,3,6,0.5,3,4,0.75,1,4,-3.0,CHI,A,2021-01-03,28-340,DAL,L (-10),0,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,1.9,7,0,3,9,0,0,1,5,18:24,0,1,0.0,0,1,0.0,0,0,,2,7,16.0,HOU,A,2021-01-04,28-341,DAL,W (+13),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,10.6,8,9,3,8,0,2,1,0,36:00,3,7,0.429,3,5,0.6,0,0,,1,7,15.0,DEN,A,2021-01-07,28-344,DAL,W (+7),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,4.5,9,5,1,3,0,2,0,1,23:38,1,5,0.2,1,3,0.333,2,2,1.0,0,3,-3.0,ORL,H,2021-01-09,28-346,DAL,W (+14),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,1.1,10,2,1,6,1,1,2,3,17:58,1,5,0.2,0,1,0.0,0,0,,3,3,-10.0,PHO,H,2021-02-01,29-003,DAL,L (-1),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,9.2,11,8,3,5,0,2,0,3,32:12,3,6,0.5,2,4,0.5,0,0,,1,4,9.0,ATL,A,2021-02-03,29-005,DAL,W (+6),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,1.9,12,2,1,7,0,1,1,4,20:22,1,2,0.5,0,0,,0,0,,0,7,-11.0,GSW,H,2021-02-04,29-006,DAL,L (-31),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,15.5,13,16,4,8,0,0,0,3,32:20,5,11,0.455,4,9,0.444,2,2,1.0,3,5,3.0,GSW,H,2021-02-06,29-008,DAL,W (+2),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,3.1,14,5,0,3,0,0,0,2,25:29,2,4,0.5,1,2,0.5,0,0,,0,3,13.0,MIN,H,2021-02-08,29-010,DAL,W (+5),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,4.2,15,6,1,2,0,0,1,2,25:29,2,3,0.667,2,3,0.667,0,0,,0,2,-24.0,ATL,H,2021-02-10,29-012,DAL,W (+1),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,5.2,16,6,2,6,1,0,0,4,37:04,2,6,0.333,2,5,0.4,0,0,,0,6,12.0,NOP,H,2021-02-12,29-014,DAL,W (+13),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,7.8,17,8,1,6,1,1,0,2,25:09,3,8,0.375,2,6,0.333,0,0,,2,4,-11.0,POR,H,2021-02-14,29-016,DAL,L (-3),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,4.2,18,2,1,5,0,1,0,0,26:46,0,1,0.0,0,0,,2,2,1.0,0,5,13.0,MEM,H,2021-02-22,29-024,DAL,W (+10),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,4.0,19,6,0,4,0,1,0,3,21:33,2,5,0.4,2,5,0.4,0,0,,0,4,-9.0,PHI,A,2021-02-25,29-027,DAL,L (-14),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,8.6,20,6,2,4,1,1,0,2,26:44,2,3,0.667,2,3,0.667,0,0,,1,3,17.0,BRK,A,2021-02-27,29-029,DAL,W (+17),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,16.9,21,13,1,6,3,2,0,2,28:18,4,6,0.667,3,5,0.6,2,2,1.0,1,5,13.0,ORL,A,2021-03-01,29-031,DAL,W (+6),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,5.0,22,8,1,7,0,2,2,3,31:16,3,8,0.375,1,5,0.2,1,1,1.0,1,6,5.0,OKC,H,2021-03-03,29-033,DAL,W (+9),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,11.2,23,11,2,7,0,0,0,4,32:56,4,7,0.571,3,6,0.5,0,0,,4,3,21.0,SAS,H,2021-03-10,29-040,DAL,W (+11),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,13.9,24,14,3,4,2,0,1,2,28:09,4,8,0.5,4,6,0.667,2,2,1.0,1,3,-5.0,OKC,A,2021-03-11,29-041,DAL,L (-8),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,5.8,25,8,1,7,0,0,2,2,31:25,3,6,0.5,2,4,0.5,0,0,,2,5,10.0,DEN,A,2021-03-13,29-043,DAL,W (+13),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,2.4,26,3,0,5,1,1,1,2,35:55,1,4,0.25,1,4,0.25,0,0,,1,4,-21.0,LAC,H,2021-03-15,29-045,DAL,L (-10),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,7.6,27,12,0,6,0,0,1,3,40:54,4,8,0.5,2,5,0.4,2,2,1.0,0,6,24.0,LAC,H,2021-03-17,29-047,DAL,W (+16),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,16.4,28,16,4,4,0,1,0,2,34:25,6,9,0.667,4,7,0.571,0,0,,1,3,1.0,POR,A,2021-03-19,29-049,DAL,L (-6),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,9.4,29,8,1,7,1,0,0,2,25:28,3,4,0.75,2,3,0.667,0,0,,0,7,16.0,POR,A,2021-03-21,29-051,DAL,W (+40),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,6.1,30,7,0,5,0,1,0,1,32:50,2,5,0.4,2,4,0.5,1,2,0.5,1,4,13.0,MIN,A,2021-03-24,29-054,DAL,W (+20),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,2.9,31,3,1,6,0,2,0,4,32:07,1,4,0.25,1,4,0.25,0,0,,0,6,-9.0,IND,H,2021-03-26,29-056,DAL,L (-15),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,7.4,32,13,0,7,1,2,1,5,31:26,4,13,0.308,3,10,0.3,2,2,1.0,1,6,-10.0,NOP,A,2021-03-27,29-057,DAL,L (-9),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,4.7,33,6,2,8,0,0,0,0,21:14,2,9,0.222,2,7,0.286,0,0,,1,7,-9.0,OKC,A,2021-03-29,29-059,DAL,W (+21),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,2.6,34,5,2,3,1,0,1,3,25:21,1,5,0.2,0,3,0.0,3,4,0.75,0,3,-5.0,BOS,A,2021-03-31,29-061,DAL,W (+5),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,9.8,35,7,2,7,2,0,0,1,35:34,3,5,0.6,1,3,0.333,0,0,,0,7,25.0,NYK,A,2021-04-02,29-063,DAL,W (+13),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,-0.9,36,0,2,5,0,0,2,2,34:20,0,2,0.0,0,2,0.0,0,0,,1,4,-3.0,UTA,H,2021-04-05,29-066,DAL,W (+8),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,8.1,37,12,0,5,2,0,3,2,34:10,4,8,0.5,4,7,0.571,0,0,,1,4,13.0,MIL,H,2021-04-08,29-069,DAL,W (+15),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,1.7,38,3,0,3,1,0,1,4,14:19,1,2,0.5,1,2,0.5,0,0,,1,2,-3.0,PHI,H,2021-04-12,29-073,DAL,L (-18),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,5.7,39,8,1,8,0,1,0,0,36:52,3,11,0.273,2,9,0.222,0,0,,1,7,-2.0,MEM,A,2021-04-14,29-075,DAL,W (+1),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,5.2,40,6,2,1,1,2,1,3,27:52,2,5,0.4,2,5,0.4,0,0,,0,1,-7.0,NYK,H,2021-04-16,29-077,DAL,L (-8),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,-3.7,41,0,0,3,0,1,2,4,21:24,0,3,0.0,0,3,0.0,0,0,,1,2,6.0,SAC,H,2021-04-18,29-079,DAL,L (-14),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,2.6,42,0,1,5,1,1,0,0,13:31,0,3,0.0,0,2,0.0,0,0,,2,3,-1.0,DET,H,2021-04-21,29-082,DAL,W (+10),0,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,11.4,43,9,5,10,1,0,0,3,33:32,3,9,0.333,3,6,0.5,0,0,,3,7,21.0,LAL,H,2021-04-24,29-085,DAL,W (+15),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,0.7,44,2,0,0,0,0,1,0,9:42,1,1,1.0,0,0,,0,0,,0,0,-12.0,SAC,A,2021-04-26,29-087,DAL,L (-7),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,10.1,45,10,2,6,0,1,0,3,21:12,4,6,0.667,2,3,0.667,0,0,,0,6,27.0,GSW,A,2021-04-27,29-088,DAL,W (+30),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,7.2,46,5,2,7,0,0,0,0,28:00,2,3,0.667,1,2,0.5,0,0,,0,7,15.0,DET,A,2021-04-29,29-090,DAL,W (+10),0,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,12.6,47,17,1,1,0,1,1,2,27:07,5,9,0.556,5,9,0.556,2,2,1.0,0,1,-6.0,WAS,H,2021-05-01,29-092,DAL,W (+1),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,1.9,48,5,0,3,0,0,0,0,28:52,2,8,0.25,1,7,0.143,0,0,,2,1,-16.0,SAC,H,2021-05-02,29-093,DAL,L (-12),1,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,3.7,49,3,1,4,0,0,0,0,14:07,1,4,0.25,1,3,0.333,0,0,,3,1,-21.0,MEM,A,2021-05-11,29-102,DAL,L (-29),0,2020-21,,,,False
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de,3,,https://www.basketball-reference.com/players/k/klebima01/gamelog/2021,6.9,50,5,3,6,0,1,0,1,18:38,2,5,0.4,1,4,0.25,0,0,,1,5,26.0,NOP,H,2021-05-12,29-103,DAL,W (+18),0,2020-21,,,,False
51,Boban Marjanović,C,7-4,290,"August 15, 1988",rs,5,,https://www.basketball-reference.com/players/m/marjabo01/gamelog/2021,4.3,1,6,0,1,0,0,0,1,7:02,3,4,0.75,0,0,,0,0,,0,1,-2.0,LAL,A,2020-12-25,32-132,DAL,L (-23),0,2020-21,,,,False
